"SITECODE","SYEAR","PLOTPID","CELLID","FIELDNAME","VALUE"
"T10",2008,28,6,"VEG_SPEC",323
"T10",2008,28,6,"VEG_SPEC",372
"T10",2008,28,6,"VEG_SPEC",447
"T10",2008,28,6,"VEG_SPEC",574
"T10",2008,28,6,"VEG_SPEC",576
"T10",2008,28,6,"VEG_SPEC",613
"T10",2008,28,6,"VEG_SPEC",655
"T10",2008,28,6,"VEG_SPEC",743
"T10",2008,28,6,"VEG_SPEC",786
"T10",2008,28,6,"VEG_SPEC",800
"T10",2008,28,6,"VEG_SPEC",844
"T10",2008,28,6,"VEG_SPEC",959
"T10",2008,28,6,"VEG_SPEC",995
"T10",2008,28,6,"VEG_SPEC",1050
"T10",2008,28,6,"VEG_SPEC",1059
"T10",2008,28,6,"VEG_SPEC",1239
"T10",2008,28,6,"VEG_SPEC",1333
"T10",2008,28,6,"VEG_SPEC",1411
"T10",2008,28,6,"VEG_SPEC",1423
"T10",2008,28,6,"VEG_SPEC",1562
"T10",2008,28,6,"VEG_SPEC",1766
"T10",2008,28,6,"VEG_SPEC",1914
"T10",2008,28,7,"VEG_SPEC",323
"T10",2008,28,7,"VEG_SPEC",447
"T10",2008,28,7,"VEG_SPEC",613
"T10",2008,28,7,"VEG_SPEC",769
"T10",2008,28,7,"VEG_SPEC",800
"T10",2008,28,7,"VEG_SPEC",1059
"T10",2008,28,7,"VEG_SPEC",1333
"T10",2008,28,7,"VEG_SPEC",1562
"T10",2008,28,8,"VEG_SPEC",323
"T10",2008,28,8,"VEG_SPEC",447
"T10",2008,28,8,"VEG_SPEC",613
"T10",2008,28,8,"VEG_SPEC",769
"T10",2008,28,8,"VEG_SPEC",800
"T10",2008,28,8,"VEG_SPEC",1053
"T10",2008,28,8,"VEG_SPEC",1059
"T10",2008,28,8,"VEG_SPEC",1239
"T10",2008,28,8,"VEG_SPEC",1333
"T10",2008,28,8,"VEG_SPEC",1423
"T10",2008,28,8,"VEG_SPEC",1562
"T10",2008,28,8,"VEG_SPEC",1914
"T10",2008,28,8,"VEG_SPEC",1941
"T10",2008,28,9,"VEG_SPEC",323
"T10",2008,28,9,"VEG_SPEC",447
"T10",2008,28,9,"VEG_SPEC",769
"T10",2008,28,9,"VEG_SPEC",800
"T10",2008,28,9,"VEG_SPEC",1053
"T10",2008,28,9,"VEG_SPEC",1059
"T10",2008,28,9,"VEG_SPEC",1239
"T10",2008,28,9,"VEG_SPEC",1333
"T10",2008,28,9,"VEG_SPEC",1423
"T10",2008,28,9,"VEG_SPEC",1562
"T10",2008,28,3,"VEG_SPEC",613
"T10",2008,28,3,"VEG_SPEC",656
"T10",2008,28,3,"VEG_SPEC",746
"T10",2008,28,3,"VEG_SPEC",769
"T10",2008,28,3,"VEG_SPEC",786
"T10",2008,28,3,"VEG_SPEC",800
"T10",2008,28,3,"VEG_SPEC",973
"T10",2008,28,3,"VEG_SPEC",976
"T10",2008,28,3,"VEG_SPEC",989
"T10",2008,28,3,"VEG_SPEC",995
"T10",2008,28,3,"VEG_SPEC",1053
"T10",2008,28,3,"VEG_SPEC",1059
"T10",2008,28,3,"VEG_SPEC",1239
"T10",2008,28,3,"VEG_SPEC",1333
"T10",2008,28,3,"VEG_SPEC",1349
"T10",2008,28,3,"VEG_SPEC",1411
"T10",2008,28,3,"VEG_SPEC",1423
"T10",2008,28,3,"VEG_SPEC",1562
"T10",2008,28,4,"VEG_SPEC",104
"T10",2008,28,4,"VEG_SPEC",256
"T10",2008,28,4,"VEG_SPEC",288
"T10",2008,28,4,"VEG_SPEC",323
"T10",2008,28,4,"VEG_SPEC",447
"T10",2008,28,4,"VEG_SPEC",576
"T10",2008,28,4,"VEG_SPEC",613
"T10",2008,28,4,"VEG_SPEC",769
"T10",2008,28,4,"VEG_SPEC",786
"T10",2008,28,4,"VEG_SPEC",800
"T10",2008,28,4,"VEG_SPEC",844
"T10",2008,28,4,"VEG_SPEC",959
"T10",2008,28,4,"VEG_SPEC",995
"T10",2008,28,4,"VEG_SPEC",1050
"T10",2008,28,4,"VEG_SPEC",1059
"T10",2008,28,4,"VEG_SPEC",1333
"T10",2008,28,4,"VEG_SPEC",1411
"T10",2008,28,4,"VEG_SPEC",1423
"T10",2008,28,4,"VEG_SPEC",1562
"T10",2008,28,4,"VEG_SPEC",1914
"T10",2008,28,5,"VEG_SPEC",104
"T10",2008,28,5,"VEG_SPEC",256
"T10",2008,28,5,"VEG_SPEC",288
"T10",2008,28,5,"VEG_SPEC",323
"T10",2008,28,5,"VEG_SPEC",372
"T10",2008,28,5,"VEG_SPEC",419
"T10",2008,28,5,"VEG_SPEC",447
"T10",2008,28,5,"VEG_SPEC",568
"T10",2008,28,5,"VEG_SPEC",574
"T10",2008,28,5,"VEG_SPEC",576
"T10",2008,28,5,"VEG_SPEC",613
"T10",2008,28,5,"VEG_SPEC",619
"T10",2008,28,5,"VEG_SPEC",655
"T10",2008,28,5,"VEG_SPEC",656
"T10",2008,28,5,"VEG_SPEC",743
"T10",2008,28,5,"VEG_SPEC",746
"T10",2008,28,5,"VEG_SPEC",769
"T10",2008,28,5,"VEG_SPEC",786
"T10",2008,28,5,"VEG_SPEC",800
"T10",2008,28,5,"VEG_SPEC",844
"T10",2008,28,5,"VEG_SPEC",965
"T10",2008,28,5,"VEG_SPEC",973
"T10",2008,28,5,"VEG_SPEC",976
"T10",2008,28,5,"VEG_SPEC",989
"T10",2008,28,5,"VEG_SPEC",995
"T10",2008,28,5,"VEG_SPEC",1050
"T10",2008,14,10,"VEG_SPEC",613
"T10",2008,14,10,"VEG_SPEC",786
"T10",2008,14,10,"VEG_SPEC",800
"T10",2008,14,10,"VEG_SPEC",844
"T10",2008,14,10,"VEG_SPEC",959
"T10",2008,14,10,"VEG_SPEC",973
"T10",2008,14,10,"VEG_SPEC",1050
"T10",2008,14,10,"VEG_SPEC",1059
"T10",2008,14,10,"VEG_SPEC",1095
"T10",2008,14,10,"VEG_SPEC",1237
"T10",2008,14,10,"VEG_SPEC",1350
"T10",2008,28,1,"VEG_SPEC",104
"T10",2008,28,1,"VEG_SPEC",122
"T10",2008,28,1,"VEG_SPEC",256
"T10",2008,28,1,"VEG_SPEC",323
"T10",2008,28,1,"VEG_SPEC",447
"T10",2008,28,1,"VEG_SPEC",465
"T10",2008,28,1,"VEG_SPEC",574
"T10",2008,28,1,"VEG_SPEC",576
"T10",2008,28,1,"VEG_SPEC",613
"T10",2008,28,1,"VEG_SPEC",655
"T10",2008,28,1,"VEG_SPEC",743
"T10",2008,28,1,"VEG_SPEC",746
"T10",2008,28,1,"VEG_SPEC",769
"T10",2008,28,1,"VEG_SPEC",786
"T10",2008,28,1,"VEG_SPEC",844
"T10",2008,28,1,"VEG_SPEC",959
"T10",2008,28,1,"VEG_SPEC",989
"T10",2008,28,1,"VEG_SPEC",1050
"T10",2008,28,1,"VEG_SPEC",1053
"T10",2008,28,1,"VEG_SPEC",1059
"T10",2008,28,1,"VEG_SPEC",1239
"T10",2008,28,1,"VEG_SPEC",1333
"T10",2008,28,1,"VEG_SPEC",1423
"T10",2008,28,1,"VEG_SPEC",1562
"T10",2008,28,2,"VEG_SPEC",104
"T10",2008,28,2,"VEG_SPEC",256
"T10",2008,28,2,"VEG_SPEC",288
"T10",2008,28,2,"VEG_SPEC",323
"T10",2008,28,2,"VEG_SPEC",447
"T10",2008,28,2,"VEG_SPEC",574
"T10",2008,28,2,"VEG_SPEC",576
"T10",2008,28,2,"VEG_SPEC",613
"T10",2008,28,2,"VEG_SPEC",655
"T10",2008,28,2,"VEG_SPEC",746
"T10",2008,28,2,"VEG_SPEC",769
"T10",2008,28,2,"VEG_SPEC",786
"T10",2008,28,2,"VEG_SPEC",800
"T10",2008,28,2,"VEG_SPEC",959
"T10",2008,28,2,"VEG_SPEC",973
"T10",2008,28,2,"VEG_SPEC",976
"T10",2008,28,2,"VEG_SPEC",1053
"T10",2008,28,2,"VEG_SPEC",1059
"T10",2008,28,2,"VEG_SPEC",1333
"T10",2008,28,2,"VEG_SPEC",1423
"T10",2008,28,2,"VEG_SPEC",1562
"T10",2008,28,2,"VEG_SPEC",1766
"T10",2008,28,2,"VEG_SPEC",2687
"T10",2008,28,3,"VEG_SPEC",104
"T10",2008,28,3,"VEG_SPEC",256
"T10",2008,28,3,"VEG_SPEC",323
"T10",2008,28,3,"VEG_SPEC",447
"T10",2008,28,3,"VEG_SPEC",574
"T10",2008,28,3,"VEG_SPEC",576
"T10",2008,14,7,"VEG_SPEC",574
"T10",2008,14,7,"VEG_SPEC",576
"T10",2008,14,7,"VEG_SPEC",613
"T10",2008,14,7,"VEG_SPEC",655
"T10",2008,14,7,"VEG_SPEC",746
"T10",2008,14,7,"VEG_SPEC",786
"T10",2008,14,7,"VEG_SPEC",800
"T10",2008,14,7,"VEG_SPEC",959
"T10",2008,14,7,"VEG_SPEC",989
"T10",2008,14,7,"VEG_SPEC",1050
"T10",2008,14,7,"VEG_SPEC",1053
"T10",2008,14,7,"VEG_SPEC",1059
"T10",2008,14,7,"VEG_SPEC",1239
"T10",2008,14,7,"VEG_SPEC",1333
"T10",2008,14,7,"VEG_SPEC",1562
"T10",2008,14,7,"VEG_SPEC",3065
"T10",2008,14,8,"VEG_SPEC",104
"T10",2008,14,8,"VEG_SPEC",251
"T10",2008,14,8,"VEG_SPEC",288
"T10",2008,14,8,"VEG_SPEC",422
"T10",2008,14,8,"VEG_SPEC",447
"T10",2008,14,8,"VEG_SPEC",568
"T10",2008,14,8,"VEG_SPEC",576
"T10",2008,14,8,"VEG_SPEC",769
"T10",2008,14,8,"VEG_SPEC",800
"T10",2008,14,8,"VEG_SPEC",973
"T10",2008,14,8,"VEG_SPEC",1050
"T10",2008,14,8,"VEG_SPEC",1059
"T10",2008,14,8,"VEG_SPEC",1095
"T10",2008,14,8,"VEG_SPEC",1239
"T10",2008,14,8,"VEG_SPEC",1333
"T10",2008,14,8,"VEG_SPEC",1562
"T10",2008,14,8,"VEG_SPEC",2983
"T10",2008,14,9,"VEG_SPEC",122
"T10",2008,14,9,"VEG_SPEC",197
"T10",2008,14,9,"VEG_SPEC",288
"T10",2008,14,9,"VEG_SPEC",323
"T10",2008,14,9,"VEG_SPEC",422
"T10",2008,14,9,"VEG_SPEC",447
"T10",2008,14,9,"VEG_SPEC",568
"T10",2008,14,9,"VEG_SPEC",576
"T10",2008,14,9,"VEG_SPEC",613
"T10",2008,14,9,"VEG_SPEC",619
"T10",2008,14,9,"VEG_SPEC",786
"T10",2008,14,9,"VEG_SPEC",800
"T10",2008,14,9,"VEG_SPEC",844
"T10",2008,14,9,"VEG_SPEC",1050
"T10",2008,14,9,"VEG_SPEC",1059
"T10",2008,14,9,"VEG_SPEC",1239
"T10",2008,14,9,"VEG_SPEC",1333
"T10",2008,14,9,"VEG_SPEC",1350
"T10",2008,14,9,"VEG_SPEC",1423
"T10",2008,14,9,"VEG_SPEC",1445
"T10",2008,14,9,"VEG_SPEC",1562
"T10",2008,14,9,"VEG_SPEC",1914
"T10",2008,14,10,"VEG_SPEC",22
"T10",2008,14,10,"VEG_SPEC",197
"T10",2008,14,10,"VEG_SPEC",288
"T10",2008,14,10,"VEG_SPEC",323
"T10",2008,14,10,"VEG_SPEC",384
"T10",2008,14,10,"VEG_SPEC",422
"T10",2008,14,10,"VEG_SPEC",447
"T10",2008,14,10,"VEG_SPEC",568
"T10",2008,14,10,"VEG_SPEC",576
"T10",2008,14,3,"VEG_SPEC",1562
"T10",2008,14,3,"VEG_SPEC",6024
"T10",2008,14,4,"VEG_SPEC",122
"T10",2008,14,4,"VEG_SPEC",197
"T10",2008,14,4,"VEG_SPEC",323
"T10",2008,14,4,"VEG_SPEC",447
"T10",2008,14,4,"VEG_SPEC",576
"T10",2008,14,4,"VEG_SPEC",769
"T10",2008,14,4,"VEG_SPEC",786
"T10",2008,14,4,"VEG_SPEC",800
"T10",2008,14,4,"VEG_SPEC",844
"T10",2008,14,4,"VEG_SPEC",989
"T10",2008,14,4,"VEG_SPEC",1050
"T10",2008,14,4,"VEG_SPEC",1053
"T10",2008,14,4,"VEG_SPEC",1059
"T10",2008,14,4,"VEG_SPEC",1239
"T10",2008,14,4,"VEG_SPEC",1333
"T10",2008,14,4,"VEG_SPEC",1396
"T10",2008,14,4,"VEG_SPEC",1423
"T10",2008,14,4,"VEG_SPEC",1562
"T10",2008,14,4,"VEG_SPEC",6024
"T10",2008,14,5,"VEG_SPEC",122
"T10",2008,14,5,"VEG_SPEC",419
"T10",2008,14,5,"VEG_SPEC",447
"T10",2008,14,5,"VEG_SPEC",576
"T10",2008,14,5,"VEG_SPEC",786
"T10",2008,14,5,"VEG_SPEC",800
"T10",2008,14,5,"VEG_SPEC",844
"T10",2008,14,5,"VEG_SPEC",1050
"T10",2008,14,5,"VEG_SPEC",1059
"T10",2008,14,5,"VEG_SPEC",1095
"T10",2008,14,5,"VEG_SPEC",1333
"T10",2008,14,5,"VEG_SPEC",1350
"T10",2008,14,5,"VEG_SPEC",1396
"T10",2008,14,5,"VEG_SPEC",6024
"T10",2008,14,6,"VEG_SPEC",51
"T10",2008,14,6,"VEG_SPEC",122
"T10",2008,14,6,"VEG_SPEC",197
"T10",2008,14,6,"VEG_SPEC",323
"T10",2008,14,6,"VEG_SPEC",419
"T10",2008,14,6,"VEG_SPEC",447
"T10",2008,14,6,"VEG_SPEC",568
"T10",2008,14,6,"VEG_SPEC",576
"T10",2008,14,6,"VEG_SPEC",619
"T10",2008,14,6,"VEG_SPEC",680
"T10",2008,14,6,"VEG_SPEC",800
"T10",2008,14,6,"VEG_SPEC",844
"T10",2008,14,6,"VEG_SPEC",959
"T10",2008,14,6,"VEG_SPEC",973
"T10",2008,14,6,"VEG_SPEC",1050
"T10",2008,14,6,"VEG_SPEC",1095
"T10",2008,14,6,"VEG_SPEC",1239
"T10",2008,14,6,"VEG_SPEC",1272
"T10",2008,14,6,"VEG_SPEC",1333
"T10",2008,14,6,"VEG_SPEC",1349
"T10",2008,14,6,"VEG_SPEC",1396
"T10",2008,14,6,"VEG_SPEC",1423
"T10",2008,14,7,"VEG_SPEC",22
"T10",2008,14,7,"VEG_SPEC",251
"T10",2008,14,7,"VEG_SPEC",288
"T10",2008,14,7,"VEG_SPEC",323
"T10",2008,14,7,"VEG_SPEC",384
"T10",2008,14,7,"VEG_SPEC",447
"T10",2008,14,7,"VEG_SPEC",568
"T10",2008,3,10,"VEG_SPEC",1766
"T10",2008,3,10,"VEG_SPEC",1998
"T10",2008,11,1,"VEG_SPEC",22
"T10",2008,11,1,"VEG_SPEC",51
"T10",2008,11,1,"VEG_SPEC",2615
"T10",2008,11,2,"VEG_SPEC",22
"T10",2008,11,2,"VEG_SPEC",51
"T10",2008,11,3,"VEG_SPEC",51
"T10",2008,11,4,"VEG_SPEC",51
"T10",2008,11,4,"VEG_SPEC",1319
"T10",2008,11,4,"VEG_SPEC",2636
"T10",2008,11,5,"VEG_SPEC",51
"T10",2008,11,6,"VEG_SPEC",51
"T10",2008,11,7,"VEG_SPEC",51
"T10",2008,11,7,"VEG_SPEC",2615
"T10",2008,11,8,"VEG_SPEC",51
"T10",2008,11,8,"VEG_SPEC",2615
"T10",2008,11,9,"VEG_SPEC",51
"T10",2008,11,9,"VEG_SPEC",52
"T10",2008,11,10,"VEG_SPEC",51
"T10",2008,11,10,"VEG_SPEC",52
"T10",2008,14,1,"VEG_SPEC",21
"T10",2008,14,1,"VEG_SPEC",22
"T10",2008,14,1,"VEG_SPEC",122
"T10",2008,14,1,"VEG_SPEC",419
"T10",2008,14,1,"VEG_SPEC",447
"T10",2008,14,1,"VEG_SPEC",844
"T10",2008,14,1,"VEG_SPEC",884
"T10",2008,14,1,"VEG_SPEC",1050
"T10",2008,14,1,"VEG_SPEC",1059
"T10",2008,14,1,"VEG_SPEC",1095
"T10",2008,14,1,"VEG_SPEC",1239
"T10",2008,14,1,"VEG_SPEC",1333
"T10",2008,14,1,"VEG_SPEC",1393
"T10",2008,14,1,"VEG_SPEC",1562
"T10",2008,14,2,"VEG_SPEC",122
"T10",2008,14,2,"VEG_SPEC",323
"T10",2008,14,2,"VEG_SPEC",576
"T10",2008,14,2,"VEG_SPEC",786
"T10",2008,14,2,"VEG_SPEC",800
"T10",2008,14,2,"VEG_SPEC",844
"T10",2008,14,2,"VEG_SPEC",973
"T10",2008,14,2,"VEG_SPEC",995
"T10",2008,14,2,"VEG_SPEC",1050
"T10",2008,14,2,"VEG_SPEC",1059
"T10",2008,14,2,"VEG_SPEC",1239
"T10",2008,14,2,"VEG_SPEC",1333
"T10",2008,14,2,"VEG_SPEC",1350
"T10",2008,14,2,"VEG_SPEC",1423
"T10",2008,14,2,"VEG_SPEC",6024
"T10",2008,14,3,"VEG_SPEC",21
"T10",2008,14,3,"VEG_SPEC",22
"T10",2008,14,3,"VEG_SPEC",122
"T10",2008,14,3,"VEG_SPEC",197
"T10",2008,14,3,"VEG_SPEC",447
"T10",2008,14,3,"VEG_SPEC",576
"T10",2008,14,3,"VEG_SPEC",844
"T10",2008,14,3,"VEG_SPEC",1050
"T10",2008,14,3,"VEG_SPEC",1059
"T10",2008,14,3,"VEG_SPEC",1095
"T10",2008,14,3,"VEG_SPEC",1239
"T10",2008,14,3,"VEG_SPEC",1333
"T10",2008,14,3,"VEG_SPEC",1350
"T10",2008,14,3,"VEG_SPEC",1396
"T10",2008,3,7,"VEG_SPEC",1766
"T10",2008,3,7,"VEG_SPEC",1914
"T10",2008,3,7,"VEG_SPEC",2377
"T10",2008,3,7,"VEG_SPEC",3247
"T10",2008,3,8,"VEG_SPEC",22
"T10",2008,3,8,"VEG_SPEC",202
"T10",2008,3,8,"VEG_SPEC",323
"T10",2008,3,8,"VEG_SPEC",419
"T10",2008,3,8,"VEG_SPEC",574
"T10",2008,3,8,"VEG_SPEC",613
"T10",2008,3,8,"VEG_SPEC",654
"T10",2008,3,8,"VEG_SPEC",746
"T10",2008,3,8,"VEG_SPEC",800
"T10",2008,3,8,"VEG_SPEC",965
"T10",2008,3,8,"VEG_SPEC",973
"T10",2008,3,8,"VEG_SPEC",1059
"T10",2008,3,8,"VEG_SPEC",1333
"T10",2008,3,8,"VEG_SPEC",1423
"T10",2008,3,8,"VEG_SPEC",1562
"T10",2008,3,8,"VEG_SPEC",1667
"T10",2008,3,8,"VEG_SPEC",1766
"T10",2008,3,8,"VEG_SPEC",1998
"T10",2008,3,9,"VEG_SPEC",202
"T10",2008,3,9,"VEG_SPEC",256
"T10",2008,3,9,"VEG_SPEC",288
"T10",2008,3,9,"VEG_SPEC",323
"T10",2008,3,9,"VEG_SPEC",574
"T10",2008,3,9,"VEG_SPEC",654
"T10",2008,3,9,"VEG_SPEC",746
"T10",2008,3,9,"VEG_SPEC",769
"T10",2008,3,9,"VEG_SPEC",800
"T10",2008,3,9,"VEG_SPEC",965
"T10",2008,3,9,"VEG_SPEC",1053
"T10",2008,3,9,"VEG_SPEC",1059
"T10",2008,3,9,"VEG_SPEC",1086
"T10",2008,3,9,"VEG_SPEC",1205
"T10",2008,3,9,"VEG_SPEC",1423
"T10",2008,3,9,"VEG_SPEC",1562
"T10",2008,3,9,"VEG_SPEC",1766
"T10",2008,3,9,"VEG_SPEC",1998
"T10",2008,3,9,"VEG_SPEC",2611
"T10",2008,3,9,"VEG_SPEC",2687
"T10",2008,3,9,"VEG_SPEC",3247
"T10",2008,3,10,"VEG_SPEC",22
"T10",2008,3,10,"VEG_SPEC",256
"T10",2008,3,10,"VEG_SPEC",288
"T10",2008,3,10,"VEG_SPEC",323
"T10",2008,3,10,"VEG_SPEC",447
"T10",2008,3,10,"VEG_SPEC",543
"T10",2008,3,10,"VEG_SPEC",574
"T10",2008,3,10,"VEG_SPEC",613
"T10",2008,3,10,"VEG_SPEC",654
"T10",2008,3,10,"VEG_SPEC",656
"T10",2008,3,10,"VEG_SPEC",746
"T10",2008,3,10,"VEG_SPEC",800
"T10",2008,3,10,"VEG_SPEC",965
"T10",2008,3,10,"VEG_SPEC",1053
"T10",2008,3,10,"VEG_SPEC",1059
"T10",2008,3,10,"VEG_SPEC",1239
"T10",2008,3,10,"VEG_SPEC",1333
"T10",2008,3,10,"VEG_SPEC",1396
"T10",2008,3,10,"VEG_SPEC",1423
"T10",2008,3,10,"VEG_SPEC",1562
"T10",2008,3,10,"VEG_SPEC",1667
"T10",2008,3,5,"VEG_SPEC",256
"T10",2008,3,5,"VEG_SPEC",323
"T10",2008,3,5,"VEG_SPEC",447
"T10",2008,3,5,"VEG_SPEC",574
"T10",2008,3,5,"VEG_SPEC",613
"T10",2008,3,5,"VEG_SPEC",654
"T10",2008,3,5,"VEG_SPEC",746
"T10",2008,3,5,"VEG_SPEC",800
"T10",2008,3,5,"VEG_SPEC",965
"T10",2008,3,5,"VEG_SPEC",973
"T10",2008,3,5,"VEG_SPEC",976
"T10",2008,3,5,"VEG_SPEC",1059
"T10",2008,3,5,"VEG_SPEC",1239
"T10",2008,3,5,"VEG_SPEC",1333
"T10",2008,3,5,"VEG_SPEC",1423
"T10",2008,3,5,"VEG_SPEC",1562
"T10",2008,3,5,"VEG_SPEC",1667
"T10",2008,3,5,"VEG_SPEC",1766
"T10",2008,3,5,"VEG_SPEC",1998
"T10",2008,3,5,"VEG_SPEC",2687
"T10",2008,3,6,"VEG_SPEC",22
"T10",2008,3,6,"VEG_SPEC",202
"T10",2008,3,6,"VEG_SPEC",251
"T10",2008,3,6,"VEG_SPEC",256
"T10",2008,3,6,"VEG_SPEC",288
"T10",2008,3,6,"VEG_SPEC",323
"T10",2008,3,6,"VEG_SPEC",543
"T10",2008,3,6,"VEG_SPEC",568
"T10",2008,3,6,"VEG_SPEC",574
"T10",2008,3,6,"VEG_SPEC",613
"T10",2008,3,6,"VEG_SPEC",654
"T10",2008,3,6,"VEG_SPEC",701
"T10",2008,3,6,"VEG_SPEC",746
"T10",2008,3,6,"VEG_SPEC",769
"T10",2008,3,6,"VEG_SPEC",786
"T10",2008,3,6,"VEG_SPEC",800
"T10",2008,3,6,"VEG_SPEC",844
"T10",2008,3,6,"VEG_SPEC",965
"T10",2008,3,6,"VEG_SPEC",1053
"T10",2008,3,6,"VEG_SPEC",1059
"T10",2008,3,6,"VEG_SPEC",1239
"T10",2008,3,6,"VEG_SPEC",1333
"T10",2008,3,6,"VEG_SPEC",1423
"T10",2008,3,6,"VEG_SPEC",1766
"T10",2008,3,6,"VEG_SPEC",1998
"T10",2008,3,6,"VEG_SPEC",2377
"T10",2008,3,6,"VEG_SPEC",2687
"T10",2008,3,7,"VEG_SPEC",22
"T10",2008,3,7,"VEG_SPEC",202
"T10",2008,3,7,"VEG_SPEC",256
"T10",2008,3,7,"VEG_SPEC",323
"T10",2008,3,7,"VEG_SPEC",447
"T10",2008,3,7,"VEG_SPEC",574
"T10",2008,3,7,"VEG_SPEC",613
"T10",2008,3,7,"VEG_SPEC",654
"T10",2008,3,7,"VEG_SPEC",655
"T10",2008,3,7,"VEG_SPEC",769
"T10",2008,3,7,"VEG_SPEC",786
"T10",2008,3,7,"VEG_SPEC",965
"T10",2008,3,7,"VEG_SPEC",1059
"T10",2008,3,7,"VEG_SPEC",1333
"T10",2008,3,7,"VEG_SPEC",1423
"T10",2008,3,7,"VEG_SPEC",1562
"T10",2008,3,7,"VEG_SPEC",1667
"T10",2008,3,2,"VEG_SPEC",574
"T10",2008,3,2,"VEG_SPEC",613
"T10",2008,3,2,"VEG_SPEC",654
"T10",2008,3,2,"VEG_SPEC",746
"T10",2008,3,2,"VEG_SPEC",769
"T10",2008,3,2,"VEG_SPEC",800
"T10",2008,3,2,"VEG_SPEC",973
"T10",2008,3,2,"VEG_SPEC",976
"T10",2008,3,2,"VEG_SPEC",1059
"T10",2008,3,2,"VEG_SPEC",1205
"T10",2008,3,2,"VEG_SPEC",1333
"T10",2008,3,2,"VEG_SPEC",1423
"T10",2008,3,2,"VEG_SPEC",1562
"T10",2008,3,2,"VEG_SPEC",1766
"T10",2008,3,2,"VEG_SPEC",2687
"T10",2008,3,3,"VEG_SPEC",202
"T10",2008,3,3,"VEG_SPEC",251
"T10",2008,3,3,"VEG_SPEC",256
"T10",2008,3,3,"VEG_SPEC",323
"T10",2008,3,3,"VEG_SPEC",568
"T10",2008,3,3,"VEG_SPEC",574
"T10",2008,3,3,"VEG_SPEC",613
"T10",2008,3,3,"VEG_SPEC",654
"T10",2008,3,3,"VEG_SPEC",746
"T10",2008,3,3,"VEG_SPEC",769
"T10",2008,3,3,"VEG_SPEC",800
"T10",2008,3,3,"VEG_SPEC",965
"T10",2008,3,3,"VEG_SPEC",973
"T10",2008,3,3,"VEG_SPEC",976
"T10",2008,3,3,"VEG_SPEC",1053
"T10",2008,3,3,"VEG_SPEC",1059
"T10",2008,3,3,"VEG_SPEC",1105
"T10",2008,3,3,"VEG_SPEC",1139
"T10",2008,3,3,"VEG_SPEC",1239
"T10",2008,3,3,"VEG_SPEC",1333
"T10",2008,3,3,"VEG_SPEC",1423
"T10",2008,3,3,"VEG_SPEC",1562
"T10",2008,3,3,"VEG_SPEC",1667
"T10",2008,3,3,"VEG_SPEC",1766
"T10",2008,3,3,"VEG_SPEC",1914
"T10",2008,3,3,"VEG_SPEC",1998
"T10",2008,3,3,"VEG_SPEC",2687
"T10",2008,3,4,"VEG_SPEC",202
"T10",2008,3,4,"VEG_SPEC",251
"T10",2008,3,4,"VEG_SPEC",256
"T10",2008,3,4,"VEG_SPEC",288
"T10",2008,3,4,"VEG_SPEC",323
"T10",2008,3,4,"VEG_SPEC",568
"T10",2008,3,4,"VEG_SPEC",574
"T10",2008,3,4,"VEG_SPEC",654
"T10",2008,3,4,"VEG_SPEC",769
"T10",2008,3,4,"VEG_SPEC",800
"T10",2008,3,4,"VEG_SPEC",965
"T10",2008,3,4,"VEG_SPEC",976
"T10",2008,3,4,"VEG_SPEC",1053
"T10",2008,3,4,"VEG_SPEC",1059
"T10",2008,3,4,"VEG_SPEC",1239
"T10",2008,3,4,"VEG_SPEC",1333
"T10",2008,3,4,"VEG_SPEC",1423
"T10",2008,3,4,"VEG_SPEC",1562
"T10",2008,3,4,"VEG_SPEC",1667
"T10",2008,3,4,"VEG_SPEC",1766
"T10",2008,3,4,"VEG_SPEC",3065
"T10",2008,3,4,"VEG_SPEC",3068
"T09",2008,505,10,"VEG_SPEC",730
"T09",2008,505,10,"VEG_SPEC",1136
"T09",2008,505,10,"VEG_SPEC",1297
"T09",2008,505,10,"VEG_SPEC",1677
"T09",2008,506,1,"VEG_SPEC",51
"T09",2008,506,1,"VEG_SPEC",1677
"T09",2008,506,1,"VEG_SPEC",6017
"T09",2008,506,2,"VEG_SPEC",51
"T09",2008,506,2,"VEG_SPEC",52
"T09",2008,506,2,"VEG_SPEC",1677
"T09",2008,506,3,"VEG_SPEC",51
"T09",2008,506,3,"VEG_SPEC",1677
"T09",2008,506,3,"VEG_SPEC",2003
"T09",2008,506,4,"VEG_SPEC",51
"T09",2008,506,4,"VEG_SPEC",1677
"T09",2008,506,4,"VEG_SPEC",6017
"T09",2008,506,5,"VEG_SPEC",51
"T09",2008,506,5,"VEG_SPEC",1677
"T09",2008,506,5,"VEG_SPEC",2937
"T09",2008,506,6,"VEG_SPEC",51
"T09",2008,506,6,"VEG_SPEC",1677
"T09",2008,506,6,"VEG_SPEC",2003
"T09",2008,506,7,"VEG_SPEC",51
"T09",2008,506,7,"VEG_SPEC",1677
"T09",2008,506,7,"VEG_SPEC",6017
"T09",2008,506,8,"VEG_SPEC",51
"T09",2008,506,8,"VEG_SPEC",610
"T09",2008,506,8,"VEG_SPEC",798
"T09",2008,506,8,"VEG_SPEC",1914
"T09",2008,506,9,"VEG_SPEC",51
"T09",2008,506,9,"VEG_SPEC",1677
